mode,seed,policy,epoch,n_active,churn_units,churn_frac,binding_commitments,commitment_infeasible,capacity_violation,mean_completion,mean_quality
full,1861291672,permanent_floors,85,4,0,0.0,1,0,0,0.1,0.0892860336617183
full,1861291672,permanent_floors,86,4,0,0.0,1,0,0,0.1,0.0892860336617183
full,1861291672,permanent_floors,87,4,0,0.0,1,0,0,0.1,0.0892860336617183
full,1861291672,permanent_floors,88,4,0,0.0,1,0,0,0.1,0.0892860336617183
full,1861291672,permanent_floors,89,4,0,0.0,1,0,0,0.1,0.0892860336617183
full,1861291672,permanent_floors,90,4,0,0.0,1,0,0,0.1,0.0892860336617183
full,1861291672,permanent_floors,91,4,0,0.0,1,0,0,0.1,0.0892860336617183
full,1861291672,permanent_floors,92,4,0,0.0,1,0,0,0.1,0.0892860336617183
full,1861291672,permanent_floors,93,3,339,0.21523809523809523,0,0,0,0.3333333333333333,0.3302965401306098
full,1861291672,permanent_floors,94,2,474,0.30095238095238097,0,0,0,1.0,0.9889843382784462
full,1861291672,permanent_floors,95,2,0,0.0,0,0,0,1.0,0.9889843382784462
full,1861291672,permanent_floors,96,2,0,0.0,0,0,0,1.0,0.9889843382784462
full,1861291672,permanent_floors,97,2,0,0.0,0,0,0,1.0,0.9889843382784462
full,1861291672,permanent_floors,98,2,0,0.0,0,0,0,1.0,0.9889843382784462
full,1861291672,permanent_floors,99,2,0,0.0,0,0,0,1.0,0.9889843382784462
full,1861291672,leases,0,5,1567,0.9949206349206349,0,0,0,0.04,0.031483937151114715
full,1861291672,leases,1,5,2,0.0012698412698412698,3,0,0,0.04,0.031483937151114715
full,1861291672,leases,2,5,0,0.0,3,0,0,0.04,0.031483937151114715
full,1861291672,leases,3,5,0,0.0,3,0,0,0.04,0.031483937151114715
full,1861291672,leases,4,5,0,0.0,3,0,0,0.04,0.031483937151114715
full,1861291672,leases,5,5,0,0.0,3,0,0,0.04,0.031483937151114715
full,1861291672,leases,6,5,0,0.0,3,0,0,0.04,0.031483937151114715
full,1861291672,leases,7,5,0,0.0,3,0,0,0.04,0.031483937151114715
full,1861291672,leases,8,5,0,0.0,3,0,0,0.04,0.031483937151114715
full,1861291672,leases,9,5,0,0.0,3,0,0,0.04,0.031483937151114715
full,1861291672,leases,10,5,2,0.0012698412698412698,0,0,0,0.04,0.031483937151114715
full,1861291672,leases,11,5,178,0.11301587301587301,0,0,0,0.0,0.0
full,1861291672,leases,12,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,13,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,14,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,15,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,16,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,17,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,18,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,19,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,20,5,193,0.12253968253968255,0,0,0,0.0,0.0
full,1861291672,leases,21,4,397,0.25206349206349205,0,0,0,0.05,0.05
full,1861291672,leases,22,4,0,0.0,1,0,0,0.05,0.05
full,1861291672,leases,23,5,549,0.3485714285714286,0,0,0,0.0,0.0
full,1861291672,leases,24,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,25,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,26,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,27,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,28,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,29,5,178,0.11301587301587301,0,0,0,0.08,0.07642882692937465
full,1861291672,leases,30,5,664,0.6019945602901179,0,0,0,0.2,0.18902652284161542
full,1861291672,leases,31,5,413,0.3744333635539438,1,0,0,0.04,0.03648393715111471
full,1861291672,leases,32,5,0,0.0,2,0,0,0.04,0.03648393715111471
full,1861291672,leases,33,5,0,0.0,2,0,0,0.04,0.03648393715111471
full,1861291672,leases,34,6,377,0.3417951042611061,0,0,0,0.03333333333333333,0.03040328095926226
full,1861291672,leases,35,6,0,0.0,1,0,0,0.03333333333333333,0.03040328095926226
full,1861291672,leases,36,5,193,0.17497733454215775,2,0,0,0.04,0.03648393715111471
full,1861291672,leases,37,6,453,0.41069809610154123,0,0,0,0.0,0.0
full,1861291672,leases,38,6,40,0.03626473254759746,0,0,0,0.0,0.0
full,1861291672,leases,39,6,183,0.1659111514052584,0,0,0,0.0,0.0
full,1861291672,leases,40,6,35,0.03173164097914778,0,0,0,0.0,0.0
full,1861291672,leases,41,6,49,0.044424297370806894,0,0,0,0.0,0.0
full,1861291672,leases,42,6,186,0.1686310063463282,0,0,0,0.0,0.0
full,1861291672,leases,43,6,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,44,6,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,45,5,314,0.2846781504986401,0,0,0,0.0,0.0
full,1861291672,leases,46,5,799,0.7243880326382592,0,0,0,0.04,0.04
full,1861291672,leases,47,5,0,0.0,1,0,0,0.04,0.04
full,1861291672,leases,48,5,0,0.0,1,0,0,0.04,0.04
full,1861291672,leases,49,5,0,0.0,2,0,0,0.04,0.04
full,1861291672,leases,50,6,392,0.35539437896645515,0,0,0,0.03333333333333333,0.025121187999644388
full,1861291672,leases,51,6,0,0.0,3,0,0,0.03333333333333333,0.025121187999644388
full,1861291672,leases,52,6,304,0.2756119673617407,0,0,0,0.0,0.0
full,1861291672,leases,53,6,0,0.0,2,0,0,0.0,0.0
full,1861291672,leases,54,6,0,0.0,2,0,0,0.0,0.0
full,1861291672,leases,55,6,0,0.0,2,0,0,0.0,0.0
full,1861291672,leases,56,6,43,0.038984587488667274,1,0,0,0.0,0.0
full,1861291672,leases,57,6,0,0.0,2,0,0,0.0,0.0
full,1861291672,leases,58,6,80,0.07252946509519492,1,0,0,0.0,0.0
full,1861291672,leases,59,6,0,0.0,2,0,0,0.0,0.0
full,1861291672,leases,60,6,472,0.29968253968253966,0,0,0,0.0,0.0
full,1861291672,leases,61,6,0,0.0,2,0,0,0.0,0.0
full,1861291672,leases,62,6,398,0.2526984126984127,2,0,0,0.0,0.0
full,1861291672,leases,63,7,169,0.1073015873015873,0,0,0,0.0,0.0
full,1861291672,leases,64,7,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,65,7,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,66,7,112,0.07111111111111111,0,0,0,0.0,0.0
full,1861291672,leases,67,7,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,68,7,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,69,6,144,0.09142857142857143,5,0,0,0.0,0.0
full,1861291672,leases,70,6,0,0.0,3,0,0,0.0,0.0
full,1861291672,leases,71,6,1141,0.7244444444444444,0,0,0,0.0,0.0
full,1861291672,leases,72,6,25,0.015873015873015872,0,0,0,0.0,0.0
full,1861291672,leases,73,5,415,0.2634920634920635,0,0,0,0.0,0.0
full,1861291672,leases,74,5,0,0.0,0,0,0,0.0,0.0
full,1861291672,leases,75,5,0,0.0,0,0,0,0.0,0.0
full,1861291672,leases,76,5,0,0.0,0,0,0,0.0,0.0
full,1861291672,leases,77,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,78,5,91,0.057777777777777775,0,0,0,0.0,0.0
full,1861291672,leases,79,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,80,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,81,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases,82,4,571,0.36253968253968255,0,0,0,0.05,0.039354921438893395
full,1861291672,leases,83,4,0,0.0,2,0,0,0.05,0.039354921438893395
full,1861291672,leases,84,4,99,0.06285714285714286,0,0,0,0.1,0.0892860336617183
full,1861291672,leases,85,4,0,0.0,1,0,0,0.1,0.0892860336617183
full,1861291672,leases,86,4,0,0.0,1,0,0,0.1,0.0892860336617183
full,1861291672,leases,87,4,0,0.0,2,0,0,0.1,0.0892860336617183
full,1861291672,leases,88,4,0,0.0,2,0,0,0.1,0.0892860336617183
full,1861291672,leases,89,4,0,0.0,3,0,0,0.1,0.0892860336617183
full,1861291672,leases,90,4,0,0.0,3,0,0,0.1,0.0892860336617183
full,1861291672,leases,91,4,0,0.0,3,0,0,0.1,0.0892860336617183
full,1861291672,leases,92,4,0,0.0,3,0,0,0.1,0.0892860336617183
full,1861291672,leases,93,3,339,0.21523809523809523,0,0,0,0.3333333333333333,0.3302965401306098
full,1861291672,leases,94,2,474,0.30095238095238097,0,0,0,1.0,0.9889843382784462
full,1861291672,leases,95,2,1,0.0006349206349206349,1,0,0,1.0,0.9889843382784462
full,1861291672,leases,96,2,0,0.0,1,0,0,1.0,0.9889843382784462
full,1861291672,leases,97,2,1,0.0006349206349206349,2,0,0,1.0,0.9889843382784462
full,1861291672,leases,98,2,0,0.0,2,0,0,1.0,0.9889843382784462
full,1861291672,leases,99,2,0,0.0,2,0,0,1.0,0.9889843382784462
full,1861291672,leases_shortfall,0,5,1567,0.9949206349206349,0,0,0,0.04,0.031483937151114715
full,1861291672,leases_shortfall,1,5,2,0.0012698412698412698,3,0,0,0.04,0.031483937151114715
full,1861291672,leases_shortfall,2,5,0,0.0,3,0,0,0.04,0.031483937151114715
full,1861291672,leases_shortfall,3,5,0,0.0,3,0,0,0.04,0.031483937151114715
full,1861291672,leases_shortfall,4,5,0,0.0,3,0,0,0.04,0.031483937151114715
full,1861291672,leases_shortfall,5,5,0,0.0,3,0,0,0.04,0.031483937151114715
full,1861291672,leases_shortfall,6,5,0,0.0,3,0,0,0.04,0.031483937151114715
full,1861291672,leases_shortfall,7,5,0,0.0,3,0,0,0.04,0.031483937151114715
full,1861291672,leases_shortfall,8,5,0,0.0,3,0,0,0.04,0.031483937151114715
full,1861291672,leases_shortfall,9,5,0,0.0,3,0,0,0.04,0.031483937151114715
full,1861291672,leases_shortfall,10,5,2,0.0012698412698412698,0,0,0,0.04,0.031483937151114715
full,1861291672,leases_shortfall,11,5,178,0.11301587301587301,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,12,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,13,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,14,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,15,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,16,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,17,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,18,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,19,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,20,5,193,0.12253968253968255,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,21,4,397,0.25206349206349205,0,0,0,0.05,0.05
full,1861291672,leases_shortfall,22,4,0,0.0,1,0,0,0.05,0.05
full,1861291672,leases_shortfall,23,5,549,0.3485714285714286,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,24,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,25,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,26,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,27,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,28,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,29,5,178,0.11301587301587301,0,0,0,0.08,0.07642882692937465
full,1861291672,leases_shortfall,30,5,664,0.6019945602901179,0,0,0,0.2,0.18902652284161542
full,1861291672,leases_shortfall,31,5,413,0.3744333635539438,1,0,0,0.04,0.03648393715111471
full,1861291672,leases_shortfall,32,5,0,0.0,2,0,0,0.04,0.03648393715111471
full,1861291672,leases_shortfall,33,5,0,0.0,2,0,0,0.04,0.03648393715111471
full,1861291672,leases_shortfall,34,6,377,0.3417951042611061,0,0,0,0.03333333333333333,0.03040328095926226
full,1861291672,leases_shortfall,35,6,0,0.0,1,0,0,0.03333333333333333,0.03040328095926226
full,1861291672,leases_shortfall,36,5,193,0.17497733454215775,2,0,0,0.04,0.03648393715111471
full,1861291672,leases_shortfall,37,6,453,0.41069809610154123,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,38,6,40,0.03626473254759746,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,39,6,183,0.1659111514052584,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,40,6,35,0.03173164097914778,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,41,6,49,0.044424297370806894,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,42,6,186,0.1686310063463282,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,43,6,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,44,6,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,45,5,314,0.2846781504986401,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,46,5,799,0.7243880326382592,0,0,0,0.04,0.04
full,1861291672,leases_shortfall,47,5,0,0.0,1,0,0,0.04,0.04
full,1861291672,leases_shortfall,48,5,0,0.0,1,0,0,0.04,0.04
full,1861291672,leases_shortfall,49,5,0,0.0,2,0,0,0.04,0.04
full,1861291672,leases_shortfall,50,6,392,0.35539437896645515,0,0,0,0.03333333333333333,0.025121187999644388
full,1861291672,leases_shortfall,51,6,0,0.0,3,0,0,0.03333333333333333,0.025121187999644388
full,1861291672,leases_shortfall,52,6,304,0.2756119673617407,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,53,6,0,0.0,2,0,0,0.0,0.0
full,1861291672,leases_shortfall,54,6,0,0.0,2,0,0,0.0,0.0
full,1861291672,leases_shortfall,55,6,0,0.0,2,0,0,0.0,0.0
full,1861291672,leases_shortfall,56,6,43,0.038984587488667274,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,57,6,0,0.0,2,0,0,0.0,0.0
full,1861291672,leases_shortfall,58,6,80,0.07252946509519492,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,59,6,0,0.0,2,0,0,0.0,0.0
full,1861291672,leases_shortfall,60,6,472,0.29968253968253966,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,61,6,0,0.0,2,0,0,0.0,0.0
full,1861291672,leases_shortfall,62,6,398,0.2526984126984127,2,0,0,0.0,0.0
full,1861291672,leases_shortfall,63,7,169,0.1073015873015873,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,64,7,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,65,7,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,66,7,112,0.07111111111111111,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,67,7,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,68,7,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,69,6,144,0.09142857142857143,5,0,0,0.0,0.0
full,1861291672,leases_shortfall,70,6,0,0.0,3,0,0,0.0,0.0
full,1861291672,leases_shortfall,71,6,1141,0.7244444444444444,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,72,6,25,0.015873015873015872,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,73,5,415,0.2634920634920635,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,74,5,0,0.0,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,75,5,0,0.0,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,76,5,0,0.0,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,77,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,78,5,91,0.057777777777777775,0,0,0,0.0,0.0
full,1861291672,leases_shortfall,79,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,80,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,81,5,0,0.0,1,0,0,0.0,0.0
full,1861291672,leases_shortfall,82,4,571,0.36253968253968255,0,0,0,0.05,0.039354921438893395
full,1861291672,leases_shortfall,83,4,0,0.0,2,0,0,0.05,0.039354921438893395
full,1861291672,leases_shortfall,84,4,99,0.06285714285714286,0,0,0,0.1,0.0892860336617183
full,1861291672,leases_shortfall,85,4,0,0.0,1,0,0,0.1,0.0892860336617183
full,1861291672,leases_shortfall,86,4,0,0.0,1,0,0,0.1,0.0892860336617183
full,1861291672,leases_shortfall,87,4,0,0.0,2,0,0,0.1,0.0892860336617183
full,1861291672,leases_shortfall,88,4,0,0.0,2,0,0,0.1,0.0892860336617183
full,1861291672,leases_shortfall,89,4,0,0.0,3,0,0,0.1,0.0892860336617183
full,1861291672,leases_shortfall,90,4,0,0.0,3,0,0,0.1,0.0892860336617183
full,1861291672,leases_shortfall,91,4,0,0.0,3,0,0,0.1,0.0892860336617183
full,1861291672,leases_shortfall,92,4,0,0.0,3,0,0,0.1,0.0892860336617183
full,1861291672,leases_shortfall,93,3,339,0.21523809523809523,0,0,0,0.3333333333333333,0.3302965401306098
full,1861291672,leases_shortfall,94,2,474,0.30095238095238097,0,0,0,1.0,0.9889843382784462
full,1861291672,leases_shortfall,95,2,1,0.0006349206349206349,1,0,0,1.0,0.9889843382784462
full,1861291672,leases_shortfall,96,2,0,0.0,1,0,0,1.0,0.9889843382784462
full,1861291672,leases_shortfall,97,2,1,0.0006349206349206349,2,0,0,1.0,0.9889843382784462
full,1861291672,leases_shortfall,98,2,0,0.0,2,0,0,1.0,0.9889843382784462
full,1861291672,leases_shortfall,99,2,0,0.0,2,0,0,1.0,0.9889843382784462
full,1234037029,reoptimize,0,5,1569,0.9961904761904762,0,0,0,0.0,0.0
full,1234037029,reoptimize,1,5,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,2,5,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,3,5,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,4,5,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,5,5,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,6,5,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,7,5,1072,0.6806349206349206,0,0,0,0.0,0.0
full,1234037029,reoptimize,8,5,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,9,5,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,10,5,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,11,5,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,12,5,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,13,4,1287,0.8171428571428572,0,0,0,0.0,0.0
full,1234037029,reoptimize,14,4,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,15,4,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,16,4,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,17,4,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,18,4,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,19,4,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,20,4,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,21,4,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,22,4,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,23,4,650,0.4126984126984127,0,0,0,0.05,0.03955321199794731
full,1234037029,reoptimize,24,4,0,0.0,0,0,0,0.05,0.03955321199794731
full,1234037029,reoptimize,25,4,0,0.0,0,0,0,0.05,0.03955321199794731
full,1234037029,reoptimize,26,4,0,0.0,0,0,0,0.05,0.03955321199794731
full,1234037029,reoptimize,27,4,0,0.0,0,0,0,0.05,0.03955321199794731
full,1234037029,reoptimize,28,5,669,0.4247619047619048,0,0,0,0.0,0.0
full,1234037029,reoptimize,29,6,601,0.3815873015873016,0,0,0,0.0,0.0
full,1234037029,reoptimize,30,6,471,0.4270172257479601,0,0,0,0.0,0.0
full,1234037029,reoptimize,31,5,256,0.23209428830462375,0,0,0,0.0,0.0
full,1234037029,reoptimize,32,5,490,0.4442429737080689,0,0,0,0.04,0.0235812429714747
full,1234037029,reoptimize,33,5,0,0.0,0,0,0,0.04,0.0235812429714747
full,1234037029,reoptimize,34,5,0,0.0,0,0,0,0.04,0.0235812429714747
full,1234037029,reoptimize,35,6,291,0.2638259292837715,0,0,0,0.0,0.0
full,1234037029,reoptimize,36,6,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,37,6,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,38,6,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,39,6,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,40,6,170,0.1541251133272892,0,0,0,0.03333333333333333,0.01965103580956225
full,1234037029,reoptimize,41,6,0,0.0,0,0,0,0.03333333333333333,0.01965103580956225
full,1234037029,reoptimize,42,6,0,0.0,0,0,0,0.03333333333333333,0.01965103580956225
full,1234037029,reoptimize,43,6,0,0.0,0,0,0,0.03333333333333333,0.01965103580956225
full,1234037029,reoptimize,44,6,0,0.0,0,0,0,0.03333333333333333,0.01965103580956225
full,1234037029,reoptimize,45,6,0,0.0,0,0,0,0.03333333333333333,0.01965103580956225
full,1234037029,reoptimize,46,7,501,0.4542157751586582,0,0,0,0.028571428571428574,0.01684374497962479
full,1234037029,reoptimize,47,7,0,0.0,0,0,0,0.028571428571428574,0.01684374497962479
full,1234037029,reoptimize,48,7,0,0.0,0,0,0,0.028571428571428574,0.01684374497962479
full,1234037029,reoptimize,49,7,0,0.0,0,0,0,0.028571428571428574,0.01684374497962479
full,1234037029,reoptimize,50,7,0,0.0,0,0,0,0.028571428571428574,0.01684374497962479
full,1234037029,reoptimize,51,7,0,0.0,0,0,0,0.028571428571428574,0.01684374497962479
full,1234037029,reoptimize,52,7,0,0.0,0,0,0,0.028571428571428574,0.01684374497962479
full,1234037029,reoptimize,53,7,1,0.0009066183136899365,0,0,0,0.028571428571428574,0.01684374497962479
full,1234037029,reoptimize,54,7,0,0.0,0,0,0,0.028571428571428574,0.01684374497962479
full,1234037029,reoptimize,55,7,0,0.0,0,0,0,0.028571428571428574,0.01684374497962479
full,1234037029,reoptimize,56,7,0,0.0,0,0,0,0.028571428571428574,0.01684374497962479
full,1234037029,reoptimize,57,6,338,0.30643699002719854,0,0,0,0.03333333333333333,0.01965103580956225
full,1234037029,reoptimize,58,6,0,0.0,0,0,0,0.03333333333333333,0.01965103580956225
full,1234037029,reoptimize,59,7,543,0.49229374433363554,0,0,0,0.028571428571428574,0.01684374497962479
full,1234037029,reoptimize,60,7,473,0.3003174603174603,0,0,0,0.028571428571428574,0.01684374497962479
full,1234037029,reoptimize,61,7,0,0.0,0,0,0,0.028571428571428574,0.01684374497962479
full,1234037029,reoptimize,62,6,518,0.3288888888888889,0,0,0,0.03333333333333333,0.01965103580956225
full,1234037029,reoptimize,63,5,247,0.1568253968253968,0,0,0,0.04,0.0235812429714747
full,1234037029,reoptimize,64,5,0,0.0,0,0,0,0.04,0.0235812429714747
full,1234037029,reoptimize,65,5,0,0.0,0,0,0,0.04,0.0235812429714747
full,1234037029,reoptimize,66,5,0,0.0,0,0,0,0.04,0.0235812429714747
full,1234037029,reoptimize,67,5,0,0.0,0,0,0,0.04,0.0235812429714747
full,1234037029,reoptimize,68,5,0,0.0,0,0,0,0.04,0.0235812429714747
full,1234037029,reoptimize,69,5,0,0.0,0,0,0,0.04,0.0235812429714747
full,1234037029,reoptimize,70,5,0,0.0,0,0,0,0.04,0.0235812429714747
full,1234037029,reoptimize,71,5,0,0.0,0,0,0,0.04,0.0235812429714747
full,1234037029,reoptimize,72,5,1293,0.820952380952381,0,0,0,0.12,0.11961669179076218
full,1234037029,reoptimize,73,5,0,0.0,0,0,0,0.12,0.11961669179076218
full,1234037029,reoptimize,74,5,0,0.0,0,0,0,0.12,0.11961669179076218
full,1234037029,reoptimize,75,5,0,0.0,0,0,0,0.12,0.11961669179076218
full,1234037029,reoptimize,76,5,0,0.0,0,0,0,0.12,0.11961669179076218
full,1234037029,reoptimize,77,5,0,0.0,0,0,0,0.12,0.11961669179076218
full,1234037029,reoptimize,78,5,0,0.0,0,0,0,0.12,0.11961669179076218
full,1234037029,reoptimize,79,5,0,0.0,0,0,0,0.12,0.11961669179076218
full,1234037029,reoptimize,80,5,0,0.0,0,0,0,0.12,0.11961669179076218
full,1234037029,reoptimize,81,5,0,0.0,0,0,0,0.12,0.11961669179076218
full,1234037029,reoptimize,82,5,0,0.0,0,0,0,0.12,0.11961669179076218
full,1234037029,reoptimize,83,5,0,0.0,0,0,0,0.12,0.11961669179076218
full,1234037029,reoptimize,84,5,0,0.0,0,0,0,0.12,0.11961669179076218
full,1234037029,reoptimize,85,4,470,0.2984126984126984,0,0,0,0.0,0.0
full,1234037029,reoptimize,86,4,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,87,4,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,88,4,13,0.008253968253968255,0,0,0,0.0,0.0
full,1234037029,reoptimize,89,4,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,90,4,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,91,4,2,0.0012698412698412698,0,0,0,0.0,0.0
full,1234037029,reoptimize,92,4,0,0.0,0,0,0,0.0,0.0
full,1234037029,reoptimize,93,3,501,0.3180952380952381,0,0,0,0.26666666666666666,0.25694078339526966
