cell,regime,concentration,contention,seed,policy,utility_family,task_workload_hash,scenario_hash,feasible,solver_status,fallback_used,queue_order_completion_mean,queue_order_tasks_per_run,locally_optimized_completion_mean,locally_optimized_tasks_per_run,qo_completion_min,qo_completion_p5,lo_completion_min,lo_completion_p5,frac_zero_qo,frac_zero_lo,frac_worse_than_equal_qo,frac_worse_than_equal_lo,mean_change_vs_equal_qo,worst_change_vs_equal_qo,capacity_utilization,allocation_consumption,unused_installed_total,alloc_distance_from_equal_mean,mandatory_failures_total,capacity_by_resource,mandatory_demand_by_resource,realized_contention_by_resource,capacity_violation,bound_violation,alloc_latency_ms
dirichlet_0.03__moderate,dirichlet_0.03,0.03,moderate,1200156710,drf,none,43706fdc6b68fce0,e70da3bf8753d570,True,drf,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.9436144578313252,0.9491032476975279,105,0.15428395505068504,13,"{""COMPUTE"": 792, ""MEMORY"": 689, ""DATASET"": 222, ""API_CREDITS"": 372}","{""COMPUTE"": 1030, ""MEMORY"": 896, ""DATASET"": 288, ""API_CREDITS"": 484}","{""COMPUTE"": 1.3005050505050506, ""MEMORY"": 1.3004354136429608, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3010752688172043}",0,0,0
dirichlet_0.03__moderate,dirichlet_0.03,0.03,moderate,1200156710,decomposed_cobb_douglas,COBB_DOUGLAS,43706fdc6b68fce0,e70da3bf8753d570,True,decomposed_cobb_douglas,False,0.75,36.0,0.75,36.0,0.5,0.5,0.5,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.041666666666666664,-0.125,0.9590361445783132,0.9590361445783132,85,0.03894213819123823,12,"{""COMPUTE"": 792, ""MEMORY"": 689, ""DATASET"": 222, ""API_CREDITS"": 372}","{""COMPUTE"": 1030, ""MEMORY"": 896, ""DATASET"": 288, ""API_CREDITS"": 484}","{""COMPUTE"": 1.3005050505050506, ""MEMORY"": 1.3004354136429608, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3010752688172043}",0,0,0
dirichlet_0.03__moderate,dirichlet_0.03,0.03,moderate,1200156710,joint_linear,LINEAR,43706fdc6b68fce0,e70da3bf8753d570,True,optimal,False,0.08333333333333333,4.0,0.08333333333333333,4.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,-0.625,-1.0,0.1272289156626506,0.1272289156626506,1811,0.5393686155886998,44,"{""COMPUTE"": 792, ""MEMORY"": 689, ""DATASET"": 222, ""API_CREDITS"": 372}","{""COMPUTE"": 1030, ""MEMORY"": 896, ""DATASET"": 288, ""API_CREDITS"": 484}","{""COMPUTE"": 1.3005050505050506, ""MEMORY"": 1.3004354136429608, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3010752688172043}",0,0,606
dirichlet_0.03__moderate,dirichlet_0.03,0.03,moderate,1200156710,joint_cobb_douglas,COBB_DOUGLAS,43706fdc6b68fce0,e70da3bf8753d570,True,optimal,False,0.75,36.0,0.75,36.0,0.5,0.5,0.5,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.041666666666666664,-0.125,0.9590361445783132,0.9590361445783132,85,0.03894213819123823,12,"{""COMPUTE"": 792, ""MEMORY"": 689, ""DATASET"": 222, ""API_CREDITS"": 372}","{""COMPUTE"": 1030, ""MEMORY"": 896, ""DATASET"": 288, ""API_CREDITS"": 484}","{""COMPUTE"": 1.3005050505050506, ""MEMORY"": 1.3004354136429608, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3010752688172043}",0,0,607
dirichlet_0.03__moderate,dirichlet_0.03,0.03,moderate,1200156710,joint_ces,CES,43706fdc6b68fce0,e70da3bf8753d570,True,optimal,False,0.75,36.0,0.75,36.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.9040963855421686,0.9040963855421686,199,0.060142768646861,12,"{""COMPUTE"": 792, ""MEMORY"": 689, ""DATASET"": 222, ""API_CREDITS"": 372}","{""COMPUTE"": 1030, ""MEMORY"": 896, ""DATASET"": 288, ""API_CREDITS"": 484}","{""COMPUTE"": 1.3005050505050506, ""MEMORY"": 1.3004354136429608, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3010752688172043}",0,0,629
dirichlet_0.03__moderate,dirichlet_0.03,0.03,moderate,1200156710,joint_leontief,LEONTIEF,43706fdc6b68fce0,e70da3bf8753d570,True,optimal,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0625,0.0,0.9710843373493976,0.9715525554484089,59,0.1220412967768768,11,"{""COMPUTE"": 792, ""MEMORY"": 689, ""DATASET"": 222, ""API_CREDITS"": 372}","{""COMPUTE"": 1030, ""MEMORY"": 896, ""DATASET"": 288, ""API_CREDITS"": 484}","{""COMPUTE"": 1.3005050505050506, ""MEMORY"": 1.3004354136429608, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3010752688172043}",0,0,627
dirichlet_0.03__high,dirichlet_0.03,0.03,high,1200156710,equal,none,43706fdc6b68fce0,444620b1d67189a6,True,equal,False,0.5,24.0,0.5,24.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8508092892329345,0.8508092892329345,212,0.0,24,"{""COMPUTE"": 542, ""MEMORY"": 472, ""DATASET"": 152, ""API_CREDITS"": 255}","{""COMPUTE"": 1030, ""MEMORY"": 896, ""DATASET"": 288, ""API_CREDITS"": 484}","{""COMPUTE"": 1.900369003690037, ""MEMORY"": 1.8983050847457628, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.8980392156862744}",0,0,0
dirichlet_0.03__high,dirichlet_0.03,0.03,high,1200156710,drf,none,43706fdc6b68fce0,444620b1d67189a6,True,drf,False,0.5416666666666666,26.0,0.5625,27.0,0.375,0.375,0.375,0.375,0.0,0.0,0.16666666666666666,0.0,0.041666666666666664,-0.125,0.932441942294159,0.9363957597173145,90,0.24529771360160357,22,"{""COMPUTE"": 542, ""MEMORY"": 472, ""DATASET"": 152, ""API_CREDITS"": 255}","{""COMPUTE"": 1030, ""MEMORY"": 896, ""DATASET"": 288, ""API_CREDITS"": 484}","{""COMPUTE"": 1.900369003690037, ""MEMORY"": 1.8983050847457628, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.8980392156862744}",0,0,0
dirichlet_0.03__high,dirichlet_0.03,0.03,high,1200156710,decomposed_cobb_douglas,COBB_DOUGLAS,43706fdc6b68fce0,444620b1d67189a6,True,decomposed_cobb_douglas,False,0.625,30.0,0.625,30.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.912033779028853,0.912033779028853,125,0.10476209691683609,18,"{""COMPUTE"": 542, ""MEMORY"": 472, ""DATASET"": 152, ""API_CREDITS"": 255}","{""COMPUTE"": 1030, ""MEMORY"": 896, ""DATASET"": 288, ""API_CREDITS"": 484}","{""COMPUTE"": 1.900369003690037, ""MEMORY"": 1.8983050847457628, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.8980392156862744}",0,0,0
dirichlet_0.03__high,dirichlet_0.03,0.03,high,1200156710,joint_linear,LINEAR,43706fdc6b68fce0,444620b1d67189a6,True,optimal,False,0.041666666666666664,2.0,0.041666666666666664,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,-0.4583333333333333,-1.0,0.036593947923997186,0.036593947923997186,1369,0.6029470092876238,46,"{""COMPUTE"": 542, ""MEMORY"": 472, ""DATASET"": 152, ""API_CREDITS"": 255}","{""COMPUTE"": 1030, ""MEMORY"": 896, ""DATASET"": 288, ""API_CREDITS"": 484}","{""COMPUTE"": 1.900369003690037, ""MEMORY"": 1.8983050847457628, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.8980392156862744}",0,0,625
dirichlet_0.03__high,dirichlet_0.03,0.03,high,1200156710,joint_cobb_douglas,COBB_DOUGLAS,43706fdc6b68fce0,444620b1d67189a6,True,optimal,False,0.625,30.0,0.625,30.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.912033779028853,0.912033779028853,125,0.10614335978574481,18,"{""COMPUTE"": 542, ""MEMORY"": 472, ""DATASET"": 152, ""API_CREDITS"": 255}","{""COMPUTE"": 1030, ""MEMORY"": 896, ""DATASET"": 288, ""API_CREDITS"": 484}","{""COMPUTE"": 1.900369003690037, ""MEMORY"": 1.8983050847457628, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.8980392156862744}",0,0,628
dirichlet_0.03__high,dirichlet_0.03,0.03,high,1200156710,joint_ces,CES,43706fdc6b68fce0,444620b1d67189a6,True,optimal,False,0.5625,27.0,0.5625,27.0,0.25,0.25,0.25,0.25,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0625,-0.125,0.8156228008444757,0.8156228008444757,262,0.17222765118901373,21,"{""COMPUTE"": 542, ""MEMORY"": 472, ""DATASET"": 152, ""API_CREDITS"": 255}","{""COMPUTE"": 1030, ""MEMORY"": 896, ""DATASET"": 288, ""API_CREDITS"": 484}","{""COMPUTE"": 1.900369003690037, ""MEMORY"": 1.8983050847457628, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.8980392156862744}",0,0,598
dirichlet_0.03__high,dirichlet_0.03,0.03,high,1200156710,joint_leontief,LEONTIEF,43706fdc6b68fce0,444620b1d67189a6,True,optimal,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.25,0.25,0.25,0.25,0.0,0.0,0.16666666666666666,0.0,0.020833333333333332,-0.125,0.8866995073891626,0.8873239436619719,160,0.19176318639467096,23,"{""COMPUTE"": 542, ""MEMORY"": 472, ""DATASET"": 152, ""API_CREDITS"": 255}","{""COMPUTE"": 1030, ""MEMORY"": 896, ""DATASET"": 288, ""API_CREDITS"": 484}","{""COMPUTE"": 1.900369003690037, ""MEMORY"": 1.8983050847457628, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.8980392156862744}",0,0,607
dirichlet_0.03__moderate,dirichlet_0.03,0.03,moderate,1589505126,equal,none,ba478abaa87e536a,fbe63e65450dbe16,True,equal,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.375,0.4375,0.375,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.9065040650406504,0.9065040650406504,161,0.0,14,"{""COMPUTE"": 738, ""MEMORY"": 572, ""DATASET"": 49, ""API_CREDITS"": 363}","{""COMPUTE"": 960, ""MEMORY"": 744, ""DATASET"": 64, ""API_CREDITS"": 472}","{""COMPUTE"": 1.3008130081300813, ""MEMORY"": 1.3006993006993006, ""DATASET"": 1.3061224489795917, ""API_CREDITS"": 1.300275482093664}",0,0,0
dirichlet_0.03__moderate,dirichlet_0.03,0.03,moderate,1589505126,drf,none,ba478abaa87e536a,fbe63e65450dbe16,True,drf,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.125,0.28125,0.125,0.28125,0.0,0.0,0.16666666666666666,0.16666666666666666,0.020833333333333332,-0.25,0.9123112659698026,0.9602689486552567,65,0.2006515055997311,13,"{""COMPUTE"": 738, ""MEMORY"": 572, ""DATASET"": 49, ""API_CREDITS"": 363}","{""COMPUTE"": 960, ""MEMORY"": 744, ""DATASET"": 64, ""API_CREDITS"": 472}","{""COMPUTE"": 1.3008130081300813, ""MEMORY"": 1.3006993006993006, ""DATASET"": 1.3061224489795917, ""API_CREDITS"": 1.300275482093664}",0,0,0
dirichlet_0.03__moderate,dirichlet_0.03,0.03,moderate,1589505126,decomposed_cobb_douglas,COBB_DOUGLAS,ba478abaa87e536a,fbe63e65450dbe16,True,decomposed_cobb_douglas,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.375,0.4375,0.375,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.9308943089430894,0.9308943089430894,119,0.0435505730901968,14,"{""COMPUTE"": 738, ""MEMORY"": 572, ""DATASET"": 49, ""API_CREDITS"": 363}","{""COMPUTE"": 960, ""MEMORY"": 744, ""DATASET"": 64, ""API_CREDITS"": 472}","{""COMPUTE"": 1.3008130081300813, ""MEMORY"": 1.3006993006993006, ""DATASET"": 1.3061224489795917, ""API_CREDITS"": 1.300275482093664}",0,0,0
dirichlet_0.03__moderate,dirichlet_0.03,0.03,moderate,1589505126,joint_linear,LINEAR,ba478abaa87e536a,fbe63e65450dbe16,True,optimal,False,0.041666666666666664,2.0,0.041666666666666664,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,-0.6666666666666666,-0.875,0.027874564459930314,0.027874564459930314,1674,0.9314340286392061,46,"{""COMPUTE"": 738, ""MEMORY"": 572, ""DATASET"": 49, ""API_CREDITS"": 363}","{""COMPUTE"": 960, ""MEMORY"": 744, ""DATASET"": 64, ""API_CREDITS"": 472}","{""COMPUTE"": 1.3008130081300813, ""MEMORY"": 1.3006993006993006, ""DATASET"": 1.3061224489795917, ""API_CREDITS"": 1.300275482093664}",0,0,621
dirichlet_0.03__moderate,dirichlet_0.03,0.03,moderate,1589505126,joint_cobb_douglas,COBB_DOUGLAS,ba478abaa87e536a,fbe63e65450dbe16,True,optimal,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.375,0.4375,0.375,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.9308943089430894,0.9308943089430894,119,0.045940090048059073,14,"{""COMPUTE"": 738, ""MEMORY"": 572, ""DATASET"": 49, ""API_CREDITS"": 363}","{""COMPUTE"": 960, ""MEMORY"": 744, ""DATASET"": 64, ""API_CREDITS"": 472}","{""COMPUTE"": 1.3008130081300813, ""MEMORY"": 1.3006993006993006, ""DATASET"": 1.3061224489795917, ""API_CREDITS"": 1.300275482093664}",0,0,626
dirichlet_0.03__moderate,dirichlet_0.03,0.03,moderate,1589505126,joint_ces,CES,ba478abaa87e536a,fbe63e65450dbe16,True,optimal,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.375,0.4375,0.375,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.8908246225319396,0.8908246225319396,188,0.08677477555998296,14,"{""COMPUTE"": 738, ""MEMORY"": 572, ""DATASET"": 49, ""API_CREDITS"": 363}","{""COMPUTE"": 960, ""MEMORY"": 744, ""DATASET"": 64, ""API_CREDITS"": 472}","{""COMPUTE"": 1.3008130081300813, ""MEMORY"": 1.3006993006993006, ""DATASET"": 1.3061224489795917, ""API_CREDITS"": 1.300275482093664}",0,0,621
dirichlet_0.03__moderate,dirichlet_0.03,0.03,moderate,1589505126,joint_leontief,LEONTIEF,ba478abaa87e536a,fbe63e65450dbe16,True,optimal,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.375,0.46875,0.375,0.46875,0.0,0.0,0.0,0.0,0.0625,0.0,0.9337979094076655,0.943108504398827,97,0.0832476160308242,11,"{""COMPUTE"": 738, ""MEMORY"": 572, ""DATASET"": 49, ""API_CREDITS"": 363}","{""COMPUTE"": 960, ""MEMORY"": 744, ""DATASET"": 64, ""API_CREDITS"": 472}","{""COMPUTE"": 1.3008130081300813, ""MEMORY"": 1.3006993006993006, ""DATASET"": 1.3061224489795917, ""API_CREDITS"": 1.300275482093664}",0,0,619
dirichlet_0.03__high,dirichlet_0.03,0.03,high,1589505126,equal,none,ba478abaa87e536a,e4284cce2ec6941c,True,equal,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.25,0.28125,0.25,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.8744698897370653,0.8744698897370653,148,0.0,23,"{""COMPUTE"": 505, ""MEMORY"": 392, ""DATASET"": 34, ""API_CREDITS"": 248}","{""COMPUTE"": 960, ""MEMORY"": 744, ""DATASET"": 64, ""API_CREDITS"": 472}","{""COMPUTE"": 1.900990099009901, ""MEMORY"": 1.8979591836734695, ""DATASET"": 1.8823529411764706, ""API_CREDITS"": 1.903225806451613}",0,0,0
dirichlet_0.03__high,dirichlet_0.03,0.03,high,1589505126,drf,none,ba478abaa87e536a,e4284cce2ec6941c,True,drf,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.125,0.0,0.125,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0625,-0.25,0.8727735368956743,0.9203935599284436,89,0.20508314855575902,20,"{""COMPUTE"": 505, ""MEMORY"": 392, ""DATASET"": 34, ""API_CREDITS"": 248}","{""COMPUTE"": 960, ""MEMORY"": 744, ""DATASET"": 64, ""API_CREDITS"": 472}","{""COMPUTE"": 1.900990099009901, ""MEMORY"": 1.8979591836734695, ""DATASET"": 1.8823529411764706, ""API_CREDITS"": 1.903225806451613}",0,0,0
dirichlet_0.03__high,dirichlet_0.03,0.03,high,1589505126,decomposed_cobb_douglas,COBB_DOUGLAS,ba478abaa87e536a,e4284cce2ec6941c,True,decomposed_cobb_douglas,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.25,0.28125,0.25,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.8982188295165394,0.8982188295165394,120,0.04368732983148718,23,"{""COMPUTE"": 505, ""MEMORY"": 392, ""DATASET"": 34, ""API_CREDITS"": 248}","{""COMPUTE"": 960, ""MEMORY"": 744, ""DATASET"": 64, ""API_CREDITS"": 472}","{""COMPUTE"": 1.900990099009901, ""MEMORY"": 1.8979591836734695, ""DATASET"": 1.8823529411764706, ""API_CREDITS"": 1.903225806451613}",0,0,0
dirichlet_0.03__high,dirichlet_0.03,0.03,high,1589505126,joint_linear,LINEAR,ba478abaa87e536a,e4284cce2ec6941c,True,optimal,False,0.041666666666666664,2.0,0.041666666666666664,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,-0.4791666666666667,-0.75,0.04071246819338423,0.04071246819338423,1131,0.9852713470853299,46,"{""COMPUTE"": 505, ""MEMORY"": 392, ""DATASET"": 34, ""API_CREDITS"": 248}","{""COMPUTE"": 960, ""MEMORY"": 744, ""DATASET"": 64, ""API_CREDITS"": 472}","{""COMPUTE"": 1.900990099009901, ""MEMORY"": 1.8979591836734695, ""DATASET"": 1.8823529411764706, ""API_CREDITS"": 1.903225806451613}",0,0,541
dirichlet_0.03__high,dirichlet_0.03,0.03,high,1589505126,joint_cobb_douglas,COBB_DOUGLAS,ba478abaa87e536a,e4284cce2ec6941c,True,optimal,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.25,0.28125,0.25,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.8982188295165394,0.8982188295165394,120,0.04543257836949888,23,"{""COMPUTE"": 505, ""MEMORY"": 392, ""DATASET"": 34, ""API_CREDITS"": 248}","{""COMPUTE"": 960, ""MEMORY"": 744, ""DATASET"": 64, ""API_CREDITS"": 472}","{""COMPUTE"": 1.900990099009901, ""MEMORY"": 1.8979591836734695, ""DATASET"": 1.8823529411764706, ""API_CREDITS"": 1.903225806451613}",0,0,610
dirichlet_0.03__high,dirichlet_0.03,0.03,high,1589505126,joint_ces,CES,ba478abaa87e536a,e4284cce2ec6941c,True,optimal,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.25,0.28125,0.25,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.8592027141645462,0.8592027141645462,166,0.08612094517381537,23,"{""COMPUTE"": 505, ""MEMORY"": 392, ""DATASET"": 34, ""API_CREDITS"": 248}","{""COMPUTE"": 960, ""MEMORY"": 744, ""DATASET"": 64, ""API_CREDITS"": 472}","{""COMPUTE"": 1.900990099009901, ""MEMORY"": 1.8979591836734695, ""DATASET"": 1.8823529411764706, ""API_CREDITS"": 1.903225806451613}",0,0,620
dirichlet_0.03__high,dirichlet_0.03,0.03,high,1589505126,joint_leontief,LEONTIEF,ba478abaa87e536a,e4284cce2ec6941c,True,optimal,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.25,0.3125,0.25,0.3125,0.0,0.0,0.0,0.0,0.0625,0.0,0.9380831212892281,0.9477292202227935,61,0.07994432865410504,20,"{""COMPUTE"": 505, ""MEMORY"": 392, ""DATASET"": 34, ""API_CREDITS"": 248}","{""COMPUTE"": 960, ""MEMORY"": 744, ""DATASET"": 64, ""API_CREDITS"": 472}","{""COMPUTE"": 1.900990099009901, ""MEMORY"": 1.8979591836734695, ""DATASET"": 1.8823529411764706, ""API_CREDITS"": 1.903225806451613}",0,0,618
dirichlet_0.03__moderate,dirichlet_0.03,0.03,moderate,2647582121,equal,none,c44e1bba02be8440,f0931d9f474c8e59,True,equal,False,0.6875,33.0,0.7083333333333334,34.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9315124337545863,0.9315124337545863,168,0.0,15,"{""COMPUTE"": 975, ""MEMORY"": 811, ""DATASET"": 185, ""API_CREDITS"": 482}","{""COMPUTE"": 1268, ""MEMORY"": 1054, ""DATASET"": 240, ""API_CREDITS"": 626}","{""COMPUTE"": 1.3005128205128205, ""MEMORY"": 1.2996300863131935, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.2987551867219918}",0,0,0
dirichlet_0.03__moderate,dirichlet_0.03,0.03,moderate,2647582121,drf,none,c44e1bba02be8440,f0931d9f474c8e59,True,drf,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.9514879739094986,0.9769778149853495,55,0.08871126550848624,13,"{""COMPUTE"": 975, ""MEMORY"": 811, ""DATASET"": 185, ""API_CREDITS"": 482}","{""COMPUTE"": 1268, ""MEMORY"": 1054, ""DATASET"": 240, ""API_CREDITS"": 626}","{""COMPUTE"": 1.3005128205128205, ""MEMORY"": 1.2996300863131935, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.2987551867219918}",0,0,0
dirichlet_0.03__moderate,dirichlet_0.03,0.03,moderate,2647582121,decomposed_cobb_douglas,COBB_DOUGLAS,c44e1bba02be8440,f0931d9f474c8e59,True,decomposed_cobb_douglas,False,0.6875,33.0,0.7083333333333334,34.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.943334692213616,0.943334692213616,139,0.03655100130342108,15,"{""COMPUTE"": 975, ""MEMORY"": 811, ""DATASET"": 185, ""API_CREDITS"": 482}","{""COMPUTE"": 1268, ""MEMORY"": 1054, ""DATASET"": 240, ""API_CREDITS"": 626}","{""COMPUTE"": 1.3005128205128205, ""MEMORY"": 1.2996300863131935, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.2987551867219918}",0,0,0
dirichlet_0.03__moderate,dirichlet_0.03,0.03,moderate,2647582121,joint_linear,LINEAR,c44e1bba02be8440,f0931d9f474c8e59,True,optimal,False,0.125,6.0,0.125,6.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,-0.5625,-1.0,0.23726049735018345,0.23726049735018345,1871,0.5710509600391952,42,"{""COMPUTE"": 975, ""MEMORY"": 811, ""DATASET"": 185, ""API_CREDITS"": 482}","{""COMPUTE"": 1268, ""MEMORY"": 1054, ""DATASET"": 240, ""API_CREDITS"": 626}","{""COMPUTE"": 1.3005128205128205, ""MEMORY"": 1.2996300863131935, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.2987551867219918}",0,0,618
dirichlet_0.03__moderate,dirichlet_0.03,0.03,moderate,2647582121,joint_cobb_douglas,COBB_DOUGLAS,c44e1bba02be8440,f0931d9f474c8e59,True,optimal,False,0.6875,33.0,0.7083333333333334,34.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.943334692213616,0.943334692213616,139,0.03654914713385727,15,"{""COMPUTE"": 975, ""MEMORY"": 811, ""DATASET"": 185, ""API_CREDITS"": 482}","{""COMPUTE"": 1268, ""MEMORY"": 1054, ""DATASET"": 240, ""API_CREDITS"": 626}","{""COMPUTE"": 1.3005128205128205, ""MEMORY"": 1.2996300863131935, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.2987551867219918}",0,0,519
dirichlet_0.03__moderate,dirichlet_0.03,0.03,moderate,2647582121,joint_ces,CES,c44e1bba02be8440,f0931d9f474c8e59,True,optimal,False,0.6875,33.0,0.6875,33.0,0.5,0.5,0.5,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.125,0.9123522217692621,0.9123522217692621,215,0.07048383528784224,15,"{""COMPUTE"": 975, ""MEMORY"": 811, ""DATASET"": 185, ""API_CREDITS"": 482}","{""COMPUTE"": 1268, ""MEMORY"": 1054, ""DATASET"": 240, ""API_CREDITS"": 626}","{""COMPUTE"": 1.3005128205128205, ""MEMORY"": 1.2996300863131935, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.2987551867219918}",0,0,612
dirichlet_0.03__moderate,dirichlet_0.03,0.03,moderate,2647582121,joint_leontief,LEONTIEF,c44e1bba02be8440,f0931d9f474c8e59,True,optimal,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.9571952710966164,0.9607201309328969,96,0.07919779612819426,14,"{""COMPUTE"": 975, ""MEMORY"": 811, ""DATASET"": 185, ""API_CREDITS"": 482}","{""COMPUTE"": 1268, ""MEMORY"": 1054, ""DATASET"": 240, ""API_CREDITS"": 626}","{""COMPUTE"": 1.3005128205128205, ""MEMORY"": 1.2996300863131935, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.2987551867219918}",0,0,627
dirichlet_0.03__high,dirichlet_0.03,0.03,high,2647582121,equal,none,c44e1bba02be8440,91bb22f773adb651,True,equal,False,0.5625,27.0,0.5625,27.0,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.9087656529516994,0.9087656529516994,153,0.0,21,"{""COMPUTE"": 667, ""MEMORY"": 555, ""DATASET"": 126, ""API_CREDITS"": 329}","{""COMPUTE"": 1268, ""MEMORY"": 1054, ""DATASET"": 240, ""API_CREDITS"": 626}","{""COMPUTE"": 1.9010494752623688, ""MEMORY"": 1.899099099099099, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.9027355623100304}",0,0,0
dirichlet_0.03__high,dirichlet_0.03,0.03,high,2647582121,drf,none,c44e1bba02be8440,91bb22f773adb651,True,drf,False,0.5625,27.0,0.5833333333333334,28.0,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.9528920691711389,0.9755799755799756,40,0.0887460621014627,21,"{""COMPUTE"": 667, ""MEMORY"": 555, ""DATASET"": 126, ""API_CREDITS"": 329}","{""COMPUTE"": 1268, ""MEMORY"": 1054, ""DATASET"": 240, ""API_CREDITS"": 626}","{""COMPUTE"": 1.9010494752623688, ""MEMORY"": 1.899099099099099, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.9027355623100304}",0,0,0
dirichlet_0.03__high,dirichlet_0.03,0.03,high,2647582121,decomposed_cobb_douglas,COBB_DOUGLAS,c44e1bba02be8440,91bb22f773adb651,True,decomposed_cobb_douglas,False,0.5625,27.0,0.5625,27.0,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.9534883720930233,0.9534883720930233,78,0.044578428347107596,21,"{""COMPUTE"": 667, ""MEMORY"": 555, ""DATASET"": 126, ""API_CREDITS"": 329}","{""COMPUTE"": 1268, ""MEMORY"": 1054, ""DATASET"": 240, ""API_CREDITS"": 626}","{""COMPUTE"": 1.9010494752623688, ""MEMORY"": 1.899099099099099, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.9027355623100304}",0,0,0
